,,,,,,,,,
March-2024,Scheme Name,"No. of
Schemes
as on
March,
2024","No. of Folios
as on March,
2024","Funds
Mobilized
for the
month of
March 2024
(INR in
crore)","Repurchase/
Redemption
for the
month of
March 2024
(INR in
crore)","Net Assets
Under
Managemen
t as on
March, 2024
(INR in
crore)","Average Net
Assets Under
Managemen
t for the
month
March 2024
(INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
March,
2024","Net
Assets
Under
Manage
ment in
segregat
ed
portfoli
o as on
March,
2024
(INR in
crore)"
June-2023,Infrastructure Debt Fund,7,5 2,-,-,"2 ,055.17","2 ,050.38",-,-
June-2023,Other Debt Scheme,-,-,-,-,-,-,-,-
June-2023,Sub Total (i+ii+iii+iv),1 02,"1 ,37,406",-,"2 ,456.66","2 1,738.61","2 3,039.01",-,-
-,-,-,-,-,-,-,-,-,-
June-2023,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
June-2023,ELSS,1 9,"2 ,92,193",-,3 4.80,"3 ,723.63","3 ,643.66",-,-
June-2023,Other Equity Schemes,5,"9 ,876",-,3 57.89,4 79.58,6 84.72,-,-
June-2023,Sub Total (i+ii),2 4,"3 ,02,069",-,3 92.69,"4 ,203.21","4 ,328.38",-,-
-,-,-,-,-,-,-,-,-,-
June-2023,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
June-2023,Total B -Close ended Schemes,1 26,"4 ,39,475",-,"2 ,849.35","2 5,941.83","2 7,367.39",-,-
-,-,-,-,-,-,-,-,-,-
June-2023,Interval Schemes,-,-,-,-,-,-,-,-
June-2023,Income/Debt Oriented Schemes,1 2,"2 ,734",1 .01,4 69.89,2 46.94,3 56.33,-,-
-,-,-,-,-,-,-,-,-,-
June-2023,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
June-2023,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
June-2023,Total C Interval Schemes,1 2,"2 ,734",1 .01,4 69.89,2 46.94,3 56.33,-,-
-,-,-,-,-,-,-,-,-,-
June-2023,Grand Total,"1 ,437","1 4,91,31,708","9 ,46,147.36","9 ,48,169.77","4 4,39,187.20","4 4,82,313.58",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
June-2023,Fund of Funds Scheme (Domestic) **,7 6,"1 8,70,167",7 74.50,8 61.01,"6 7,690.49","6 7,482.95",-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Scheme Name,"No. of
Schemes
as on
May 31,
2023","No. of Folios
as on May
31, 2023","Funds
Mobilized
for the
month of
May 2023
(INR in
crore)","Repurchase/
Redemption
for the
month of
May 2023
(INR in
crore)","Net Assets
Under
Managemen
t as on May
31, 2023
(INR in
crore)","Average Net
Assets Under
Managemen
t for the
month May
2023 (INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
May 31,
2023","Net
Assets
Under
Manage
ment in
segregat
ed
portfoli
o as on
May 31,
2023
(INR in
crore)"
May-2023,Open ended Schemes,-,-,-,-,-,-,-,-
May-2023,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
May-2023,Overnight Fund,3 2,"6 ,73,564","4 ,18,088.02","4 ,36,998.29","8 1,980.67","1 ,11,508.98",-,-
May-2023,Liquid Fund,3 6,"1 7,75,895","3 ,02,744.38","2 ,57,510.16","4 ,42,875.10","4 ,38,809.24",-,-
May-2023,Ultra Short Duration Fund,2 5,"6 ,35,328","1 8,859.89","1 1,274.56","9 8,493.01","9 5,209.34",-,-
May-2023,Low Duration Fund,2 1,"9 ,33,719","1 1,398.18","9 ,651.14","9 5,128.78","9 3,741.59",1,-
May-2023,Money Market Fund,2 2,"4 ,27,143","3 0,971.01","2 2,239.96","1 ,32,362.07","1 ,26,732.12",-,-
May-2023,Short Duration Fund,2 5,"5 ,03,633","5 ,608.55","1 ,553.67","9 8,984.83","9 6,688.24",-,-
May-2023,Medium Duration Fund,1 5,"2 ,55,984",2 56.81,4 65.47,"2 7,419.30","2 7,395.40",3,-
May-2023,Medium to Long Duration Fund,1 2,"1 ,06,803",5 27.53,3 38.39,"9 ,903.75","9 ,665.43",-,-
May-2023,Long Duration Fund,7,"4 7,319",1 00.06,2 8.62,"9 ,283.64","9 ,205.38",-,-
May-2023,Dynamic Bond Fund,2 2,"2 ,32,928",4 07.68,6 94.82,"3 0,011.63","3 0,125.76",-,-
May-2023,Corporate Bond Fund,2 1,"6 ,11,354","2 ,678.18","2 ,056.39","1 ,34,409.10","1 ,33,366.57",-,-
May-2023,Credit Risk Fund,1 5,"2 ,41,153",8 1.15,3 70.60,"2 4,558.61","2 4,619.72",3,-
May-2023,Banking and PSU Fund,2 3,"2 ,92,621","1 ,188.59","1 ,065.71","8 1,846.45","8 1,394.90",-,-
May-2023,Gilt Fund,2 2,"1 ,79,210",4 51.63,5 79.19,"2 2,282.83","2 2,295.49",-,-
May-2023,Gilt Fund with 10 year constant duration,5,"4 2,253",9 2.20,2 89.45,"4 ,246.44","4 ,317.15",-,-
May-2023,Floater Fund,1 3,"2 ,33,630","1 ,422.65","3 ,801.06","5 5,375.04","5 7,063.77",-,-
May-2023,"Sub Total - I
(i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi)",3 16,"7 1,92,537","7 ,94,876.51","7 ,48,917.48","1 3,49,161.25","1 3,62,139.08",7,-
-,-,-,-,-,-,-,-,-,-
May-2023,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
May-2023,Multi Cap Fund,1 9,"4 2,12,703","1 ,758.90","1 ,654.35","7 4,016.91","7 2,328.06",-,-
May-2023,Large Cap Fund,3 1,"1 ,29,34,624","3 ,214.70","4 ,576.98","2 ,51,231.75","2 ,48,208.14",-,-
May-2023,Large & Mid Cap Fund,2 6,"7 9,10,456","3 ,183.22","2 ,049.96","1 ,40,558.18","1 ,37,151.16",-,-
May-2023,Mid Cap Fund,2 9,"1 ,08,20,927","4 ,166.65","2 ,971.00","2 ,04,479.88","1 ,98,222.74",-,-
May-2023,Small Cap Fund,2 4,"1 ,15,81,947","5 ,126.02","1 ,843.52","1 ,53,806.54","1 ,48,187.93",-,-
May-2023,Dividend Yield Fund,9,"7 ,41,636",4 98.95,2 09.57,"1 5,209.50","1 4,844.05",-,-
May-2023,Value Fund/Contra Fund,2 2,"4 7,93,275","1 ,695.72","1 ,113.51","9 7,844.37","9 6,025.89",-,-
May-2023,Focused Fund,2 6,"5 2,58,096","1 ,589.04","2 ,532.83","1 ,06,413.05","1 ,04,727.77",-,-
May-2023,Sectoral/Thematic Funds,1 28,"1 ,32,09,299","4 ,142.48","4 ,311.32","1 ,86,684.60","1 ,82,539.39",-,-
May-2023,ELSS,4 2,"1 ,52,82,099","1 ,444.49","1 ,949.09","1 ,63,766.51","1 ,60,986.24",-,-
May-2023,Flexi Cap Fund,3 5,"1 ,27,31,864","3 ,989.24","4 ,356.97","2 ,62,586.89","2 ,57,608.08",-,-
May-2023,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),3 91,"9 ,94,76,926","3 0,809.40","2 7,569.10","1 6,56,598.17","1 6,20,829.45",-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Hybrid Schemes,-,-,-,-,-,-,-,-
May-2023,Conservative Hybrid Fund,2 0,"5 ,17,334",3 80.74,3 57.20,"2 3,761.42","2 3,589.58",1,-
May-2023,Balanced Hybrid Fund/Aggressive Hybrid Fund,3 1,"5 2,93,071","1 ,919.43","2 ,916.21","1 ,62,201.19","1 ,60,774.09",2,9 .33
May-2023,Dynamic Asset Allocation/Balanced Advantage Fund,2 9,"4 4,34,950","3 ,156.57","3 ,913.25","2 ,00,129.84","1 ,99,195.79",-,-
May-2023,Multi Asset Allocation Fund,1 2,"1 1,00,383","1 ,196.14",4 57.66,"2 9,000.01","2 9,995.62",-,-
May-2023,Arbitrage Fund,2 6,"4 ,40,134","1 2,023.78","5 ,384.14","7 7,447.36","8 6,665.89",-,-
May-2023,Equity Savings Fund,2 2,"3 ,60,308",9 92.04,5 47.38,"1 7,138.44","1 7,133.63",2,2 5.81
May-2023,Sub Total - III (i+ii+iii+iv+v+vi),1 40,"1 ,21,46,180","1 9,668.70","1 3,575.85","5 ,09,678.25","5 ,17,354.59",5,3 5.14
-,-,-,-,-,-,-,-,-,-
May-2023,Solution Oriented Schemes,-,-,-,-,-,-,-,-
May-2023,Retirement Fund,2 6,"2 7,68,033",2 04.24,1 57.36,"1 9,450.72","1 9,106.92",-,-
May-2023,Childrens Fund,1 0,"2 9,31,011",1 17.08,6 4.17,"1 5,375.40","1 5,104.09",-,-
May-2023,Sub Total - IV (i+ii),3 6,"5 6,99,044",3 21.32,2 21.53,"3 4,826.12","3 4,211.00",-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Other Schemes,-,-,-,-,-,-,-,-
May-2023,Index Funds,1 83,"4 2,54,905","3 ,257.18","3 ,148.50","1 ,74,304.19","1 ,72,662.41",-,-
May-2023,GOLD ETF,1 3,"4 7,28,425",1 31.75,2 8.63,"2 3,128.10","2 3,160.78",-,-
May-2023,Other ETFs,1 60,"1 ,20,83,023","9 ,317.26","4 ,793.52","5 ,19,609.76","5 ,10,236.25",-,-
May-2023,Fund of funds investing overseas,5 0,"1 3,22,852",2 76.77,5 24.98,"2 3,375.81","2 3,014.03",-,-
May-2023,Sub Total - V (i+ii+iii+iv),4 06,"2 ,23,89,205","1 2,982.96","8 ,495.62","7 ,40,417.86","7 ,29,073.47",-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Total A-Open ended Schemes,"1 ,289","1 4,69,03,892","8 ,58,658.89","7 ,98,779.58","4 2,90,681.65","4 2,63,607.61",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
May-2023,Close Ended Schemes,-,-,-,-,-,-,-,-
May-2023,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
May-2023,Fixed Term Plan,1 02,"1 ,45,305",1 02.64,"1 ,678.80","2 2,210.89","2 3,314.42",-,-
May-2023,Capital Protection Oriented Schemes,5,"7 ,865",-,2 76.01,3 75.04,4 85.34,-,-
May-2023,Infrastructure Debt Fund,7,5 2,-,-,"2 ,042.16","2 ,025.34",-,-
May-2023,Other Debt Scheme,-,-,-,-,-,-,-,-
May-2023,Sub Total (i+ii+iii+iv),1 14,"1 ,53,222",1 02.64,"1 ,954.81","2 4,628.09","2 5,825.09",-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
May-2023,ELSS,1 9,"2 ,94,088",-,3 3.77,"3 ,597.13","3 ,537.42",-,-
May-2023,Other Equity Schemes,7,"2 1,509",-,3 00.14,8 26.54,9 07.07,-,-
May-2023,Sub Total (i+ii),2 6,"3 ,15,597",-,3 33.91,"4 ,423.67","4 ,444.49",-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Total B -Close ended Schemes,1 40,"4 ,68,819",1 02.64,"2 ,288.72","2 9,051.76","3 0,269.58",-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Interval Schemes,-,-,-,-,-,-,-,-
May-2023,Income/Debt Oriented Schemes,1 2,"2 ,791",1 0.00,2 82.78,7 34.93,9 10.48,-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Total C Interval Schemes,1 2,"2 ,791",1 0.00,2 82.78,7 34.93,9 10.48,-,-
-,-,-,-,-,-,-,-,-,-
May-2023,Grand Total,"1 ,441","1 4,73,75,502","8 ,58,771.53","8 ,01,351.08","4 3,20,468.34","4 2,94,787.67",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
May-2023,Fund of Funds Scheme (Domestic) **,7 6,"1 8,83,274",8 21.85,8 10.38,"6 7,138.20","6 6,569.57",-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Scheme Name,"No. of
Schemes
as on
April 30,
2023","No. of Folios
as on April
30, 2023","Funds
Mobilized
for the
month of
April 2023
(INR in
crore)","Repurchase/
Redemption
for the
month of
April 2023
(INR in
crore)","Net Assets
Under
Managemen
t as on April
30, 2023
(INR in
crore)","Average Net
Assets Under
Managemen
t for the
month April
2023 (INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
April 30,
2023","Net
Assets
Under
Manage
ment in
segregat
ed
portfoli
o as on
April 30,
2023
(INR in
crore)"
April-2023,Open ended Schemes,-,-,-,-,-,-,-,-
April-2023,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
April-2023,Overnight Fund,3 2,"6 ,59,479","3 ,77,180.36","3 ,71,073.01","1 ,02,344.65","1 ,15,719.43",-,-
April-2023,Liquid Fund,3 6,"1 7,75,399","3 ,12,871.77","2 ,49,652.44","3 ,97,785.67","4 ,26,709.75",-,-
April-2023,Ultra Short Duration Fund,2 5,"6 ,32,337","2 1,919.19","1 1,256.59","9 0,295.37","8 7,453.31",-,-
April-2023,Low Duration Fund,2 1,"9 ,35,894","1 1,249.14","5 ,785.89","9 2,765.19","8 9,949.11",1,-
April-2023,Money Market Fund,2 2,"4 ,22,740","3 1,153.73","1 7,192.77","1 ,22,783.89","1 ,19,131.92",-,-
April-2023,Short Duration Fund,2 5,"5 ,04,524","3 ,348.54","1 ,565.73","9 4,187.95","9 3,213.23",-,-
April-2023,Medium Duration Fund,1 5,"2 ,55,984",5 14.18,5 08.53,"2 7,387.95","2 7,268.21",3,-
April-2023,Medium to Long Duration Fund,1 2,"1 ,06,795",6 65.13,6 6.86,"9 ,610.30","9 ,269.27",-,-
April-2023,Long Duration Fund,7,"4 6,138",1 23.73,5 4.04,"9 ,037.48","8 ,905.11",-,-
April-2023,Dynamic Bond Fund,2 2,"2 ,30,966",5 95.06,2 33.07,"3 0,010.05","2 9,724.85",-,-
April-2023,Corporate Bond Fund,2 1,"6 ,13,934","2 ,900.41","2 ,848.13","1 ,32,770.87","1 ,32,173.39",-,-
April-2023,Credit Risk Fund,1 5,"2 ,43,984",8 5.35,4 41.46,"2 4,687.65","2 4,783.33",3,-
April-2023,Banking and PSU Fund,2 3,"2 ,95,048","1 ,033.04","1 ,182.55","8 1,129.06","8 0,713.59",-,-
April-2023,Gilt Fund,2 2,"1 ,77,311",6 90.50,2 55.99,"2 2,170.54","2 1,906.46",-,-
April-2023,Gilt Fund with 10 year constant duration,5,"4 2,343",5 82.91,2 9.35,"4 ,380.60","4 ,188.67",-,-
April-2023,Floater Fund,1 3,"2 ,34,702","5 ,741.67","1 ,830.91","5 7,358.85","5 5,050.01",-,-
April-2023,"Sub Total - I
(i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi)",3 16,"7 1,77,578","7 ,70,654.68","6 ,63,977.32","1 2,98,706.08","1 3,26,159.65",7,-
-,-,-,-,-,-,-,-,-,-
April-2023,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
April-2023,Multi Cap Fund,1 9,"4 1,74,058","1 ,225.71","1 ,019.44","7 0,518.48","6 8,925.96",-,-
April-2023,Large Cap Fund,3 1,"1 ,29,55,752","2 ,706.72","2 ,654.09","2 ,44,610.92","2 ,40,355.41",-,-
April-2023,Large & Mid Cap Fund,2 6,"7 8,44,968","2 ,316.56","1 ,577.85","1 ,33,689.15","1 ,30,685.16",-,-
April-2023,Mid Cap Fund,2 9,"1 ,06,95,532","3 ,677.11","1 ,886.13","1 ,92,564.46","1 ,88,004.14",-,-
April-2023,Small Cap Fund,2 4,"1 ,11,25,117","3 ,592.70","1 ,410.25","1 ,42,211.57","1 ,38,013.19",-,-
April-2023,Dividend Yield Fund,9,"7 ,30,675",3 12.60,1 90.03,"1 4,471.62","1 4,217.64",-,-
April-2023,Value Fund/Contra Fund,2 2,"4 7,14,942","1 ,254.75",9 63.66,"9 4,049.63","9 2,198.81",-,-
April-2023,Focused Fund,2 6,"5 2,96,509","1 ,328.53","1 ,459.44","1 ,02,984.98","1 ,00,890.20",-,-
April-2023,Sectoral/Thematic Funds,1 27,"1 ,32,28,388","4 ,233.47","3 ,619.03","1 ,78,977.88","1 ,75,198.97",-,-
April-2023,ELSS,4 2,"1 ,52,79,990","1 ,523.09","1 ,461.93","1 ,57,972.09","1 ,54,787.62",-,-
April-2023,Flexi Cap Fund,3 5,"1 ,27,15,541","3 ,230.27","2 ,679.37","2 ,52,500.26","2 ,46,916.99",-,-
April-2023,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),3 90,"9 ,87,61,472","2 5,401.51","1 8,921.21","1 5,84,551.04","1 5,50,194.08",-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Hybrid Schemes,-,-,-,-,-,-,-,-
April-2023,Conservative Hybrid Fund,2 0,"5 ,16,833",2 15.16,4 20.14,"2 3,351.93","2 3,307.01",1,-
April-2023,Balanced Hybrid Fund/Aggressive Hybrid Fund,3 1,"5 3,04,415","1 ,491.22","1 ,922.76","1 ,58,740.82","1 ,56,742.56",2,9 .33
April-2023,Dynamic Asset Allocation/Balanced Advantage Fund,2 9,"4 4,43,726","2 ,964.87","3 ,036.02","1 ,96,967.21","1 ,95,105.78",-,-
April-2023,Multi Asset Allocation Fund,1 1,"1 0,67,029",7 52.39,3 07.66,"2 7,739.87","2 8,705.42",-,-
April-2023,Arbitrage Fund,2 6,"4 ,44,440","7 ,908.02","4 ,191.79","7 1,106.00","8 1,242.95",-,-
April-2023,Equity Savings Fund,2 2,"3 ,59,867",4 64.95,6 01.25,"1 6,399.37","1 6,759.93",2,2 5.81
April-2023,Sub Total - III (i+ii+iii+iv+v+vi),1 39,"1 ,21,36,310","1 3,796.61","1 0,479.62","4 ,94,305.19","5 ,01,863.65",5,3 5.14
-,-,-,-,-,-,-,-,-,-
April-2023,Solution Oriented Schemes,-,-,-,-,-,-,-,-
April-2023,Retirement Fund,2 6,"2 7,62,964",2 62.87,1 23.15,"1 8,730.74","1 8,334.37",-,-
April-2023,Childrens Fund,1 0,"2 9,28,945",1 03.05,4 9.20,"1 4,817.62","1 4,576.75",-,-
April-2023,Sub Total - IV (i+ii),3 6,"5 6,91,909",3 65.92,1 72.35,"3 3,548.37","3 2,911.11",-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Other Schemes,-,-,-,-,-,-,-,-
April-2023,Index Funds,1 81,"4 0,20,423","2 ,759.77","2 ,612.41","1 ,71,093.49","1 ,69,690.32",-,-
April-2023,GOLD ETF,1 3,"4 7,12,199",2 70.59,1 46.06,"2 2,949.99","2 2,909.38",-,-
April-2023,Other ETFs,1 60,"1 ,21,10,751","1 1,873.90","5 ,083.44","5 ,02,160.43","4 ,92,705.07",-,-
April-2023,Fund of funds investing overseas,5 0,"1 3,15,347",2 11.12,3 28.26,"2 2,638.85","2 2,821.33",-,-
April-2023,Sub Total - V (i+ii+iii+iv),4 04,"2 ,21,58,720","1 5,115.38","8 ,170.16","7 ,18,842.76","7 ,08,126.09",-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Total A-Open ended Schemes,"1 ,285","1 4,59,25,989","8 ,25,334.10","7 ,01,720.67","4 1,29,953.43","4 1,19,254.58",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
April-2023,Close Ended Schemes,-,-,-,-,-,-,-,-
April-2023,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
April-2023,Fixed Term Plan,1 14,"1 ,49,489",-,9 73.17,"2 3,623.12","2 4,297.05",-,-
April-2023,Capital Protection Oriented Schemes,7,"1 2,654",-,-,6 46.04,6 42.73,-,-
April-2023,Infrastructure Debt Fund,7,5 2,-,-,"1 ,996.50","1 ,990.97",-,-
April-2023,Other Debt Scheme,-,-,-,-,-,-,-,-
April-2023,Sub Total (i+ii+iii+iv),1 28,"1 ,62,195",-,9 73.17,"2 6,265.65","2 6,930.75",-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
April-2023,ELSS,1 9,"2 ,96,030",-,2 5.37,"3 ,486.28","3 ,442.27",-,-
April-2023,Other Equity Schemes,8,"2 9,017",-,"1 ,179.44","1 ,112.08","2 ,085.65",-,-
April-2023,Sub Total (i+ii),2 7,"3 ,25,047",-,"1 ,204.82","4 ,598.36","5 ,527.92",-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Total B -Close ended Schemes,1 55,"4 ,87,242",-,"2 ,177.98","3 0,864.01","3 2,458.67",-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Interval Schemes,-,-,-,-,-,-,-,-
April-2023,Income/Debt Oriented Schemes,1 2,"2 ,826",0 .00,0 .65,"1 ,004.17","1 ,002.11",-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Total C Interval Schemes,1 2,"2 ,826",0 .00,0 .65,"1 ,004.17","1 ,002.11",-,-
-,-,-,-,-,-,-,-,-,-
April-2023,Grand Total,"1 ,452","1 4,64,16,057","8 ,25,334.10","7 ,03,899.30","4 1,61,821.62","4 1,52,715.36",1 2,3 5.14
-,-,-,-,-,-,-,-,-,-
April-2023,Fund of Funds Scheme (Domestic) **,## 76,"1 8,71,656","1 ,123.64","2 ,951.29","6 5,718.25","6 6,441.11",-,-

,,,,,,,,,
March-2023,Scheme Name,"No. of
Schemes
as on
March
31, 2023","No. of Folios
as on March
31, 2023","Funds
Mobilized for
the month of
March 2023
(INR in crore)","Repurchase/
Redemption
for the
month of
March 2023
(INR in crore)","Net Assets
Under
Management
as on March
31, 2023 (INR
in crore)","Average Net
Assets Under
Management
for the
month March
2023 (INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
March
31, 2023","Net Assets
Under
Managem
ent in
segregate
d portfolio
as on
March 31,
2023 (INR
in crore)"
March-2023,Open ended Schemes,-,-,-,-,-,-,-,-
March-2023,Income/Debt Oriented Schemes,-,-,-,-,-,-,-,-
March-2023,Overnight Fund,3 2,"6 ,28,550","4 ,76,647.40","4 ,84,785.64","9 5,625.58","1 ,23,909.32",-,-
March-2023,Liquid Fund,3 6,"1 7,73,500","3 ,21,565.80","3 ,78,489.93","3 ,32,498.15","4 ,09,884.68",-,-
March-2023,Ultra Short Duration Fund,2 5,"6 ,33,103","1 5,315.70","2 5,596.46","7 9,122.51","8 5,469.53",-,-
March-2023,Low Duration Fund,2 1,"9 ,40,074","9 ,534.35","1 5,714.00","8 6,692.53","8 9,490.96",1,-
March-2023,Money Market Fund,2 2,"4 ,22,082","2 6,294.54","3 7,716.19","1 ,08,468.12","1 ,13,374.54",-,-
March-2023,Short Duration Fund,2 5,"5 ,07,214","8 ,246.82","8 ,565.85","9 1,238.61","9 0,588.81",-,-
March-2023,Medium Duration Fund,1 5,"2 ,56,052","2 ,071.68","1 ,102.74","2 7,090.56","2 5,912.64",3,-
March-2023,Medium to Long Duration Fund,1 2,"1 ,06,926",3 20.73,1 92.53,"8 ,894.71","8 ,704.95",-,-
March-2023,Long Duration Fund,7,"4 5,546","4 ,722.99",4 8.00,"8 ,797.88","4 ,647.66",-,-
March-2023,Dynamic Bond Fund,2 2,"2 ,29,940","6 ,427.32",7 66.57,"2 9,286.89","2 4,019.39",-,-
March-2023,Corporate Bond Fund,2 1,"6 ,17,379","1 9,261.05","3 ,634.88","1 ,30,766.62","1 ,16,845.19",-,-
March-2023,Credit Risk Fund,1 5,"2 ,46,438","1 ,022.25",8 65.37,"2 4,776.35","2 4,364.04",3,-
March-2023,Banking and PSU Fund,2 3,"2 ,97,318","9 ,253.45","2 ,757.20","8 0,517.19","7 3,613.89",-,-
March-2023,Gilt Fund,2 2,"1 ,76,253","4 ,837.26",4 06.69,"2 1,458.10","1 7,472.81",-,-
March-2023,Gilt Fund with 10 year constant duration,5,"4 2,565","1 ,996.25",6 0.53,"3 ,759.84","2 ,034.20",-,-
March-2023,Floater Fund,1 2,"2 ,36,780","1 ,993.38","5 ,692.53","5 2,988.71","5 5,216.51",-,-
March-2023,"Sub Total - I
(i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi)",3 15,"7 1,59,720","9 ,09,510.98","9 ,66,395.12","1 1,81,982.36","1 2,65,549.15",7,-
-,-,-,-,-,-,-,-,-,-
March-2023,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
March-2023,Multi Cap Fund,1 9,"4 1,42,895","1 ,726.04","1 ,009.07","6 7,337.88","6 7,168.32",-,-
March-2023,Large Cap Fund,3 1,"1 ,29,73,512","3 ,684.09","2 ,772.80","2 ,35,760.10","2 ,34,482.18",-,-
March-2023,Large & Mid Cap Fund,2 6,"7 8,09,179","3 ,211.62","1 ,592.76","1 ,27,841.82","1 ,26,809.63",-,-
March-2023,Mid Cap Fund,2 9,"1 ,06,12,983","3 ,942.92","1 ,813.99","1 ,83,255.54","1 ,83,088.76",-,-
March-2023,Small Cap Fund,2 4,"1 ,08,99,311","3 ,747.11","1 ,317.07","1 ,33,383.69","1 ,32,944.50",-,-
March-2023,Dividend Yield Fund,9,"7 ,21,832","3 ,837.70",1 21.95,"1 3,994.08","1 2,320.89",-,-
March-2023,Value Fund/Contra Fund,2 2,"4 6,66,901","1 ,790.94",7 46.96,"9 0,583.60","8 9,947.66",-,-
March-2023,Focused Fund,2 6,"5 3,15,932","1 ,762.95","1 ,515.70","9 8,672.57","9 8,654.80",-,-
March-2023,Sectoral/Thematic Funds,1 26,"1 ,31,75,494","6 ,667.19","2 ,738.22","1 ,72,819.48","1 ,70,195.33",-,-
March-2023,ELSS,4 3,"1 ,52,72,141","4 ,208.01","1 ,522.43","1 ,51,751.21","1 ,49,876.91",-,-
March-2023,Flexi Cap Fund,3 5,"1 ,27,01,619","4 ,062.26","2 ,955.66","2 ,41,682.54","2 ,40,773.82",-,-
March-2023,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),3 90,"9 ,82,91,799","3 8,640.82","1 8,106.62","1 5,17,082.50","1 5,06,262.81",-,-
-,-,-,-,-,-,-,-,-,-
March-2023,Hybrid Schemes,-,-,-,-,-,-,-,-
March-2023,Conservative Hybrid Fund,2 0,"5 ,19,049",8 02.48,5 19.62,"2 3,170.18","2 2,786.74",1,-
March-2023,Balanced Hybrid Fund/Aggressive Hybrid Fund,3 1,"5 3,17,925","1 ,909.96","1 ,938.78","1 ,53,898.71","1 ,53,839.51",2,9 .33
March-2023,Dynamic Asset Allocation/Balanced Advantage Fund,2 8,"4 4,47,644","2 ,921.61","3 ,365.98","1 ,91,809.76","1 ,92,521.27",-,-
March-2023,Multi Asset Allocation Fund,1 1,"1 0,53,181",8 05.33,3 32.11,"2 6,590.89","2 7,672.54",-,-
March-2023,Arbitrage Fund,2 6,"4 ,45,949","5 ,458.29","1 7,615.85","6 7,435.21","8 7,315.98",-,-
March-2023,Equity Savings Fund,2 2,"3 ,61,815",3 41.67,8 39.05,"1 6,012.07","1 6,864.40",2,2 5.81
March-2023,Sub Total - III (i+ii+iii+iv+v+vi),1 38,"1 ,21,45,563","1 2,239.34","2 4,611.38","4 ,78,916.83","5 ,01,000.44",5,3 5.14
-,-,-,-,-,-,-,-,-,-
March-2023,Solution Oriented Schemes,-,-,-,-,-,-,-,-
